pt_l,pt_lbar,pt_l_lead,pt_l_trail,pt_ll,eta_l,eta_lbar,eta_l_lead,eta_l_trail,h_pt_l,h_pt_lbar,h_pt_l_lead,h_pt_l_trail,h_pt_ll,h_eta_l,h_eta_lbar,h_eta_l_lead,h_eta_l_trail,
0.809006,7.53527,7.53527,0.809006,8.34288,0.471649,-0.0427691,-0.0427691,0.471649,186.017,140.935,186.017,140.935,68.0486,-1.45385,-0.00247583,-1.45385,-0.00247583,
1.81027,81.0583,81.0583,1.81027,79.8148,-2.08126,1.14463,1.14463,-2.08126,34.5467,35.1052,35.1052,34.5467,41.9912,0.417923,1.43298,1.43298,0.417923,
43.8833,2.97979,43.8833,2.97979,46.5145,-1.82931,-1.85727,-1.82931,-1.85727,90.1215,155.81,155.81,90.1215,70.2753,1.01031,0.476601,0.476601,1.01031,
28.5686,67.4778,67.4778,28.5686,96.0457,-0.485371,-0.516756,-0.516756,-0.485371,99.9046,216.653,216.653,99.9046,182.486,-1.2021,0.000560747,0.000560747,-1.2021,
178.65,41.2375,178.65,41.2375,137.961,1.40334,1.64703,1.40334,1.64703,163.815,45.7403,163.815,45.7403,118.976,1.47542,1.55646,1.47542,1.55646,
0.119525,0.334333,0.334333,0.119525,0.295301,-3.09083,1.36979,1.36979,-3.09083,51.144,79.9048,79.9048,51.144,54.7196,1.27078,-0.486527,-0.486527,1.27078,
3.07088,0.135661,3.07088,0.135661,3.00483,-0.923057,-2.83632,-0.923057,-2.83632,117.453,101.06,117.453,101.06,78.5583,-0.334486,-0.89384,-0.334486,-0.89384,
0.113499,0.57131,0.57131,0.113499,0.518801,6.85161,-2.42751,-2.42751,6.85161,48.5779,395.225,395.225,48.5779,360.812,0.100129,-1.24755,-1.24755,0.100129,
0.0341089,0.0536797,0.0536797,0.0341089,0.0877284,-1.12788,-0.967854,-0.967854,-1.12788,77.5281,147.609,147.609,77.5281,78.2681,1.55711,-1.65078,-1.65078,1.55711,
0.770645,0.0246877,0.770645,0.0246877,0.795081,0.171701,0.147453,0.171701,0.147453,52.7002,121.801,121.801,52.7002,74.8954,-0.397328,-1.28028,-1.28028,-0.397328,
79.3859,30.9377,79.3859,30.9377,71.2258,-1.57342,1.5213,-1.57342,1.5213,85.1146,43.2109,85.1146,43.2109,84.6049,-1.51165,2.05743,-1.51165,2.05743,
0.50357,0.326139,0.50357,0.326139,0.829666,-2.20965,-2.21427,-2.20965,-2.21427,33.6288,35.2134,35.2134,33.6288,46.388,-2.31806,0.667428,0.667428,-2.31806,
0.451244,0.0069345,0.451244,0.0069345,0.451521,0.892522,-0.987133,0.892522,-0.987133,56.79,40.268,56.79,40.268,18.0812,-0.836966,1.46445,-0.836966,1.46445,
11.3157,2.78754,11.3157,2.78754,10.0261,1.89275,-2.88743,1.89275,-2.88743,266.727,38.2343,266.727,38.2343,233.318,0.776132,-1.02299,0.776132,-1.02299,
0.0271161,123.013,123.013,0.0271161,122.993,0.922052,0.966683,0.966683,0.922052,61.4561,52.9402,61.4561,52.9402,26.668,1.71397,-0.349293,1.71397,-0.349293,
131.893,7.8754,131.893,7.8754,124.056,-2.22282,1.48174,-2.22282,1.48174,203.824,140.061,203.824,140.061,77.5854,-1.753,0.417522,-1.753,0.417522,
125.72,223.74,223.74,125.72,107.635,-0.849117,-2.09649,-2.09649,-0.849117,120.892,221.488,221.488,120.892,105.366,-0.825271,-2.12888,-2.12888,-0.825271,
17.0259,7.43131,17.0259,7.43131,24.4557,0.931637,1.2051,0.931637,1.2051,117.575,158.614,158.614,117.575,41.2358,-2.19364,0.244388,0.244388,-2.19364,
0.0250839,0.0370339,0.0370339,0.0250839,0.0621171,6.7505,6.75554,6.75554,6.7505,152.307,75.7635,152.307,75.7635,125.928,-0.905868,1.62951,-0.905868,1.62951,
0.00740901,18.0717,18.0717,0.00740901,18.0654,4.78793,-1.70167,-1.70167,4.78793,40.7588,27.782,40.7588,27.782,68.1165,1.0033,-2.3149,1.0033,-2.3149,
0.314527,111.498,111.498,0.314527,111.589,1.12172,0.11503,0.11503,1.12172,206.191,65.2582,206.191,65.2582,215.253,1.08298,-1.7131,1.08298,-1.7131,
12.2982,17.0736,17.0736,12.2982,29.1521,0.638389,0.547036,0.547036,0.638389,52.9117,137.611,137.611,52.9117,91.614,-0.822123,1.03752,1.03752,-0.822123,
0.309779,0.477761,0.477761,0.309779,0.78754,-3.1345,-3.13915,-3.13915,-3.1345,29.149,239.123,239.123,29.149,210.195,2.13025,-1.33775,-1.33775,2.13025,
72.6251,149.898,149.898,72.6251,128.461,0.691947,1.22762,1.22762,0.691947,71.6703,358.674,358.674,71.6703,324.343,0.694815,1.24597,1.24597,0.694815,
0.109327,10.2214,10.2214,0.109327,10.2881,-2.31391,1.04443,1.04443,-2.31391,143.988,320.017,320.017,143.988,199.643,-0.168088,1.46208,1.46208,-0.168088,
6.13505,39.0947,39.0947,6.13505,34.5136,1.24274,0.447129,0.447129,1.24274,27.7306,149.865,149.865,27.7306,127.44,0.495828,1.99218,1.99218,0.495828,
0.173871,0.76177,0.76177,0.173871,0.935638,-4.3834,-4.39259,-4.39259,-4.3834,246.868,225.116,246.868,225.116,123.12,-1.20487,1.28857,-1.20487,1.28857,
0.888441,12.9063,12.9063,0.888441,13.5939,0.624365,-1.35544,-1.35544,0.624365,55.4265,60.9958,60.9958,55.4265,48.0487,1.18043,-2.22905,-2.22905,1.18043,
0.190015,0.27717,0.27717,0.190015,0.467186,-1.99582,-1.99745,-1.99745,-1.99582,139.982,43.6953,139.982,43.6953,117.099,-1.77434,1.90797,-1.77434,1.90797,
36.4958,0.144496,36.4958,0.144496,36.4841,-0.204664,-0.116606,-0.204664,-0.116606,355.322,104.971,355.322,104.971,250.584,-1.42046,-0.665441,-1.42046,-0.665441,
0.147998,0.351927,0.351927,0.147998,0.499824,-1.62859,-1.53069,-1.53069,-1.62859,20.2919,442.829,442.829,20.2919,462.99,1.36051,-1.24419,-1.24419,1.36051,
90.951,10.6894,90.951,10.6894,100.279,0.903746,-0.157553,0.903746,-0.157553,1496.88,42.4079,1496.88,42.4079,1469.2,-0.615822,-1.34202,-0.615822,-1.34202,
2.65111,0.110398,2.65111,0.110398,2.60426,-1.88065,1.37722,-1.88065,1.37722,174.686,26.7618,174.686,26.7618,180.447,0.902637,-2.05084,0.902637,-2.05084,
0.0343103,0.0131405,0.0343103,0.0131405,0.0474501,7.44798,7.51404,7.44798,7.51404,35.7211,45.2108,45.2108,35.7211,14.1115,2.18315,-0.22283,-0.22283,2.18315,
1.74644,3.76495,3.76495,1.74644,3.93823,2.19462,-0.975423,-0.975423,2.19462,165.059,194.377,194.377,165.059,76.1251,-0.0945028,-1.38227,-1.38227,-0.0945028,
5.29996,5.32356,5.32356,5.29996,6.92543,3.01881,-0.133264,-0.133264,3.01881,275.924,27.6886,275.924,27.6886,253.407,-0.662219,-1.0973,-0.662219,-1.0973,
0.0608493,2.15772,2.15772,0.0608493,2.20632,1.61636,0.241277,0.241277,1.61636,72.757,116.51,116.51,72.757,43.7561,-1.72261,0.337589,0.337589,-1.72261,
0.508265,17.1456,17.1456,0.508265,16.8883,-7.16359,-1.40561,-1.40561,-7.16359,215.813,179.182,215.813,179.182,50.8342,-1.08404,1.52569,-1.08404,1.52569,
0.0116321,1.71064,1.71064,0.0116321,1.70819,-4.1604,-1.16908,-1.16908,-4.1604,128.793,28.2899,128.793,28.2899,121.092,-0.0762637,1.63773,-0.0762637,1.63773,
85.436,52.0024,85.436,52.0024,50.4697,-1.75923,1.67505,-1.75923,1.67505,84.0214,28.8767,84.0214,28.8767,62.2206,-1.78842,2.24866,-1.78842,2.24866,
0.0697697,0.111921,0.111921,0.0697697,0.181222,-0.889754,-0.799956,-0.799956,-0.889754,110.978,21.9282,110.978,21.9282,96.3646,-1.77707,1.72308,-1.77707,1.72308,
0.0184795,0.232971,0.232971,0.0184795,0.251341,0.568305,0.56479,0.56479,0.568305,33.6664,279.309,279.309,33.6664,246.159,-0.150829,0.546221,0.546221,-0.150829,
187.031,0.792545,187.031,0.792545,187.755,1.24289,1.90802,1.24289,1.90802,208.338,89.4522,208.338,89.4522,121.239,1.26016,-1.43174,1.26016,-1.43174,
73.775,0.74859,73.775,0.74859,73.3243,2.22502,-1.82293,2.22502,-1.82293,78.6067,70.2613,78.6067,70.2613,8.38502,2.16337,-1.35735,2.16337,-1.35735,
0.0116942,3.099,3.099,0.0116942,3.11045,4.18918,2.33428,2.33428,4.18918,39.1337,20.7361,39.1337,20.7361,31.1487,-1.49007,1.45122,-1.49007,1.45122,
0.00119857,0.0192944,0.0192944,0.00119857,0.0191472,6.31831,7.95401,7.95401,6.31831,37.9495,107.042,107.042,37.9495,118.658,-0.702074,2.12355,2.12355,-0.702074,
255.48,228.206,255.48,228.206,54.7642,-1.30359,0.698153,-1.30359,0.698153,295.427,260.923,295.427,260.923,44.8659,-1.16586,0.620834,-1.16586,0.620834,
128.092,1.39367,128.092,1.39367,126.922,1.44934,-1.30647,1.44934,-1.30647,113.615,127.635,127.635,113.615,76.1059,1.76639,-0.477203,-0.477203,1.76639,
0.0946855,0.0123129,0.0946855,0.0123129,0.106673,3.06303,3.05476,3.06303,3.05476,222.392,69.5977,222.392,69.5977,186.708,1.8539,-0.426701,1.8539,-0.426701,
1.51308,6.2432,6.2432,1.51308,7.64749,1.33003,1.53882,1.53882,1.33003,42.0949,54.3752,54.3752,42.0949,46.0842,1.99184,-1.93177,-1.93177,1.99184,
288.25,100.288,288.25,100.288,218.257,-0.970271,1.3529,-0.970271,1.3529,288.787,105.981,288.787,105.981,209.969,-0.97368,1.2713,-0.97368,1.2713,
6.0768,0.0728677,6.0768,0.0728677,6.08797,1.28165,1.04707,1.28165,1.04707,83.148,236.098,236.098,83.148,287.93,-1.81077,1.42607,1.42607,-1.81077,
0.046306,0.017514,0.046306,0.017514,0.0626687,2.56394,2.60427,2.56394,2.60427,335.637,194.443,335.637,194.443,148.799,-0.171592,2.24848,-0.171592,2.24848,
17.5091,126.797,126.797,17.5091,139.723,-0.689654,-0.126323,-0.126323,-0.689654,115.629,203.162,203.162,115.629,87.6851,1.39686,0.377136,0.377136,1.39686,
13.1631,2.68125,13.1631,2.68125,15.8443,-1.83813,0.389638,-1.83813,0.389638,108.994,68.6137,108.994,68.6137,85.4964,1.29287,-0.84569,1.29287,-0.84569,
0.00522885,0.136959,0.136959,0.00522885,0.138342,-6.18666,4.23851,4.23851,-6.18666,138.936,151.404,151.404,138.936,49.2783,0.44726,-2.00585,-2.00585,0.44726,
0.0966637,0.0862074,0.0966637,0.0862074,0.182733,-3.06281,-2.90263,-3.06281,-2.90263,401.274,29.534,401.274,29.534,403.701,-0.247108,1.45791,-0.247108,1.45791,
1.63971,6.21839,6.21839,1.63971,7.85374,-0.211369,-0.0920922,-0.0920922,-0.211369,71.9502,312.834,312.834,71.9502,253.72,-1.57143,0.0694183,0.0694183,-1.57143,
186.362,145.487,186.362,145.487,133.54,1.50794,-0.743075,1.50794,-0.743075,171.24,143.103,171.24,143.103,121.557,1.58526,-0.786483,1.58526,-0.786483,
48.8943,38.7834,48.8943,38.7834,28.1897,-1.0001,1.63126,-1.0001,1.63126,48.3707,40.1604,48.3707,40.1604,34.1225,-1.05995,1.57602,-1.05995,1.57602,
3.27431,0.815138,3.27431,0.815138,4.05435,0.717581,1.00144,0.717581,1.00144,71.4598,83.8483,83.8483,71.4598,82.3332,-1.16817,2.331,2.331,-1.16817,
20.3231,1.09942,20.3231,1.09942,20.0016,-1.13574,0.291023,-1.13574,0.291023,61.1585,53.6948,61.1585,53.6948,102.831,0.133109,0.847844,0.133109,0.847844,
0.0713104,0.00223901,0.0713104,0.00223901,0.0734923,-4.70687,-5.33024,-4.70687,-5.33024,27.8723,62.3419,62.3419,27.8723,63.478,0.994003,-1.14238,-1.14238,0.994003,
0.0897294,0.0208761,0.0897294,0.0208761,0.110308,-2.16822,-1.80484,-2.16822,-1.80484,351.733,27.4375,351.733,27.4375,327.965,1.50365,0.397987,1.50365,0.397987,
0.268013,0.0736667,0.268013,0.0736667,0.341676,-4.51655,-4.51696,-4.51655,-4.51696,62.9141,375.233,375.233,62.9141,427.247,-0.760349,1.77968,1.77968,-0.760349,
0.498473,174.609,174.609,0.498473,174.214,-2.23518,-1.76681,-1.76681,-2.23518,298.174,155.327,298.174,155.327,162.319,0.783492,-1.95205,0.783492,-1.95205,
0.296684,42.0428,42.0428,0.296684,41.7665,1.09268,-1.628,-1.628,1.09268,65.5543,82.7562,82.7562,65.5543,59.5561,-1.60411,-0.839764,-0.839764,-1.60411,
2.44636,13.043,13.043,2.44636,15.4873,1.05851,0.972914,0.972914,1.05851,60.0525,231.611,231.611,60.0525,182.586,-1.08373,1.90486,1.90486,-1.08373,
12.2123,0.0286386,12.2123,0.0286386,12.2408,2.45236,-2.26085,2.45236,-2.26085,129.693,291.2,291.2,129.693,171.531,-0.889418,1.612,1.612,-0.889418,
0.503543,0.450468,0.503543,0.450468,0.954008,1.59525,1.58969,1.59525,1.58969,28.6569,104.981,104.981,28.6569,80.9405,-2.37504,2.0745,2.0745,-2.37504,
0.195657,0.038803,0.195657,0.038803,0.234452,-1.80979,-1.87821,-1.80979,-1.87821,116.412,24.9653,116.412,24.9653,91.9005,-1.46364,1.3334,-1.46364,1.3334,
0.172015,13.8741,13.8741,0.172015,13.8024,0.636071,0.277751,0.277751,0.636071,91.3919,162.114,162.114,91.3919,107.904,1.2442,-0.0376783,-0.0376783,1.2442,
0.0259859,10.2477,10.2477,0.0259859,10.2731,-6.08345,0.301291,0.301291,-6.08345,143.32,144.31,144.31,143.32,11.2221,-0.121971,-0.231714,-0.231714,-0.121971,
0.129598,0.0621493,0.129598,0.0621493,0.191747,-4.42883,-4.44594,-4.42883,-4.44594,67.526,437.305,437.305,67.526,470.447,-0.771859,-0.152496,-0.152496,-0.771859,
15.5046,6.16785,15.5046,6.16785,21.6307,-0.641214,-0.605525,-0.641214,-0.605525,114.038,36.8633,114.038,36.8633,87.1387,1.45887,-1.07373,1.45887,-1.07373,
0.00756417,0.0344045,0.0344045,0.00756417,0.0416882,-3.22361,-3.02629,-3.02629,-3.22361,75.3156,148.98,148.98,75.3156,76.9554,2.44965,-0.418492,-0.418492,2.44965,
0.0771303,0.0100638,0.0771303,0.0100638,0.0861303,1.08721,-0.660545,1.08721,-0.660545,101.414,26.0447,101.414,26.0447,124.147,-1.17608,1.96418,-1.17608,1.96418,
0.356999,34.407,34.407,0.356999,34.4588,-6.15005,0.406775,0.406775,-6.15005,93.3901,199.849,199.849,93.3901,275.107,1.14479,1.43912,1.43912,1.14479,
0.0201086,0.0280894,0.0280894,0.0201086,0.0481949,1.19309,1.68625,1.68625,1.19309,103.891,319.737,319.737,103.891,218.263,0.281544,1.88123,1.88123,0.281544,
14.5107,0.0466518,14.5107,0.0466518,14.4921,-1.68185,3.85567,-1.68185,3.85567,135.343,26.3939,135.343,26.3939,114.621,-2.21962,0.20663,-2.21962,0.20663,
26.0032,21.4329,26.0032,21.4329,47.4358,0.373948,0.362579,0.373948,0.362579,136.886,102.353,136.886,102.353,206.316,1.76959,2.12051,1.76959,2.12051,
27.8388,0.108902,27.8388,0.108902,27.7623,-1.61687,-1.9549,-1.61687,-1.9549,131.962,130.876,131.962,130.876,92.9061,-1.76545,0.423978,-1.76545,0.423978,
0.38849,0.0344229,0.38849,0.0344229,0.42289,1.22429,1.27264,1.22429,1.27264,48.2462,67.0208,67.0208,48.2462,86.6863,-1.67838,2.18103,2.18103,-1.67838,
0.0148877,0.0192379,0.0192379,0.0148877,0.0341255,-5.30699,-5.35555,-5.35555,-5.30699,26.1141,47.3414,47.3414,26.1141,24.9572,-1.9741,2.25961,2.25961,-1.9741,
0.405394,15.8243,15.8243,0.405394,15.5193,-5.87392,1.11218,1.11218,-5.87392,145.837,68.3595,145.837,68.3595,92.1568,-0.903635,0.695945,-0.903635,0.695945,
53.9508,10.5388,53.9508,10.5388,48.5527,2.03046,-1.20263,2.03046,-1.20263,47.9688,27.0266,47.9688,27.0266,38.5223,2.16207,-1.24045,2.16207,-1.24045,
51.3069,7.16511,51.3069,7.16511,48.6846,0.858735,-1.0544,0.858735,-1.0544,49.6368,21.8138,49.6368,21.8138,41.4654,0.888467,-0.106633,0.888467,-0.106633,
0.157939,0.260489,0.260489,0.157939,0.418424,-2.67978,-2.68462,-2.68462,-2.67978,76.2982,121.346,121.346,76.2982,70.5691,1.18724,-2.37369,-2.37369,1.18724,
0.0485935,0.412482,0.412482,0.0485935,0.461051,-2.60634,-2.55448,-2.55448,-2.60634,40.5284,120.196,120.196,40.5284,103.445,-0.633017,-0.440085,-0.440085,-0.633017,
0.188229,7.77576,7.77576,0.188229,7.96399,0.139537,0.144273,0.144273,0.139537,39.2719,75.3038,75.3038,39.2719,57.6231,-0.751066,1.76651,1.76651,-0.751066,
0.703082,0.189429,0.703082,0.189429,0.89251,-0.817595,-0.826447,-0.817595,-0.826447,177.714,138.14,177.714,138.14,48.5624,1.0357,-0.872909,1.0357,-0.872909,
0.00917199,5.98463,5.98463,0.00917199,5.9805,-1.495,-0.633542,-0.633542,-1.495,500.044,164.473,500.044,164.473,335.583,-0.540698,-1.11539,-0.540698,-1.11539,
245.121,345.36,345.36,245.121,101.398,1.8415,-1.10841,-1.10841,1.8415,263.509,355.114,355.114,263.509,97.1912,1.85572,-1.08318,-1.08318,1.85572,
254.54,110.522,254.54,110.522,144.481,1.43983,-0.0601357,1.43983,-0.0601357,274.641,380.676,380.676,274.641,111.099,1.42561,0.0443616,0.0443616,1.42561,
0.0188589,0.626059,0.626059,0.0188589,0.644892,1.68927,1.75852,1.75852,1.68927,320.007,176.146,320.007,176.146,144.907,-0.331605,2.05208,-0.331605,2.05208,
131.403,14.3641,131.403,14.3641,118.636,0.48544,-2.39729,0.48544,-2.39729,135.975,111.235,135.975,111.235,39.9631,0.462877,-1.89998,0.462877,-1.89998,
2.9646,21.2173,21.2173,2.9646,20.3379,-0.220385,-1.03979,-1.03979,-0.220385,52.1157,21.1629,52.1157,21.1629,67.4311,0.57102,-1.03496,0.57102,-1.03496,
288.402,46.3813,288.402,46.3813,243.742,-1.09621,-0.963926,-1.09621,-0.963926,275.918,75.7266,275.918,75.7266,314.254,-1.18401,1.11252,-1.18401,1.11252,
3.9799,0.692052,3.9799,0.692052,3.34495,0.951489,1.78477,0.951489,1.78477,119.975,412.325,412.325,119.975,312.53,0.382253,-0.256648,-0.256648,0.382253,
0.390214,14.2408,14.2408,0.390214,14.588,-4.83119,0.242971,0.242971,-4.83119,144.322,160.322,160.322,144.322,16.0666,1.51518,-0.172558,-0.172558,1.51518,
0.0892583,5.62962,5.62962,0.0892583,5.55806,4.1185,0.820714,0.820714,4.1185,187.812,92.3081,187.812,92.3081,103.549,0.632518,1.18248,0.632518,1.18248,
21.5269,0.10401,21.5269,0.10401,21.6193,1.42723,3.96688,1.42723,3.96688,372.891,28.1191,372.891,28.1191,348.358,-0.0837112,0.0921337,-0.0837112,0.0921337,
0.17911,0.245356,0.245356,0.17911,0.423803,-4.5007,-4.41691,-4.41691,-4.5007,102.069,71.6738,102.069,71.6738,99.7669,1.78675,-2.40427,1.78675,-2.40427,
0.105481,0.0854373,0.105481,0.0854373,0.190917,2.56756,2.57304,2.56756,2.57304,82.0468,42.9779,82.0468,42.9779,47.4144,-0.687333,0.205117,-0.687333,0.205117,
92.4851,13.1588,92.4851,13.1588,80.3624,-1.86863,1.5453,-1.86863,1.5453,66.9369,30.4477,66.9369,30.4477,94.7461,-2.17488,1.20969,-2.17488,1.20969,
3.45355,41.7578,41.7578,3.45355,45.1693,1.74641,1.95865,1.95865,1.74641,201.509,50.4181,201.509,50.4181,154.745,-0.696293,1.64906,-0.696293,1.64906,
0.0523747,3.54095,3.54095,0.0523747,3.55055,-2.71898,2.01563,2.01563,-2.71898,132.151,74.7258,132.151,74.7258,68.3606,1.58288,-0.923026,1.58288,-0.923026,
0.00190438,4.91364,4.91364,0.00190438,4.91333,5.80845,2.19135,2.19135,5.80845,133.558,24.6089,133.558,24.6089,151.351,2.4491,-1.73131,2.4491,-1.73131,
9.14667,0.0682445,9.14667,0.0682445,9.21309,1.03332,-6.72932,1.03332,-6.72932,237.012,406.603,406.603,237.012,175.323,0.0348002,0.778871,0.778871,0.0348002,
0.0433812,0.0178664,0.0433812,0.0178664,0.0584569,-5.27475,-5.39307,-5.27475,-5.39307,61.8974,145.378,145.378,61.8974,103.142,1.88531,0.0958237,0.0958237,1.88531,
0.0488272,0.0368823,0.0488272,0.0368823,0.0842769,0.925859,0.424966,0.925859,0.424966,64.9624,64.0528,64.9624,64.0528,32.0566,0.914874,-0.839597,0.914874,-0.839597,
0.202201,1.30109,1.30109,0.202201,1.2582,-2.8895,-0.591373,-0.591373,-2.8895,240.447,385.89,385.89,240.447,151.818,-0.384469,2.0844,2.0844,-0.384469,
0.0182249,26.6258,26.6258,0.0182249,26.6178,-2.10132,1.23152,1.23152,-2.10132,120.398,114.252,120.398,114.252,50.1043,1.44965,-2.4447,1.44965,-2.4447,
6.30309,0.217689,6.30309,0.217689,6.10687,1.83564,-1.32691,1.83564,-1.32691,106.907,171.711,171.711,106.907,67.4467,1.19262,-0.805359,-0.805359,1.19262,
0.0877954,0.0526883,0.0877954,0.0526883,0.140483,3.50219,3.50812,3.50219,3.50812,134.339,33.7645,134.339,33.7645,126.628,1.72599,-1.36701,1.72599,-1.36701,
126.296,126.024,126.296,126.024,33.7677,-0.434676,2.12829,-0.434676,2.12829,151.479,149.838,151.479,149.838,115.405,-0.398857,1.88302,-0.398857,1.88302,
0.00236369,0.636934,0.636934,0.00236369,0.63928,4.50004,4.37831,4.37831,4.50004,175.054,81.8439,175.054,81.8439,120.969,-0.984611,0.813518,-0.984611,0.813518,
34.1821,80.2754,80.2754,34.1821,71.7153,-0.4122,2.21278,2.21278,-0.4122,31.4903,86.3922,86.3922,31.4903,81.055,-0.463575,2.16306,2.16306,-0.463575,
97.3048,51.1633,97.3048,51.1633,67.9948,-0.732991,0.244503,-0.732991,0.244503,197.758,53.8591,197.758,53.8591,148.538,0.0462841,0.366235,0.0462841,0.366235,
0.289911,21.1953,21.1953,0.289911,21.3945,-1.88978,1.3102,1.3102,-1.88978,226.131,63.4307,226.131,63.4307,172.133,1.81441,-0.651701,1.81441,-0.651701,
0.0723598,0.00144649,0.0723598,0.00144649,0.0719593,-5.54938,-4.6872,-5.54938,-4.6872,53.3505,103.176,103.176,53.3505,92.483,0.610453,-2.16655,-2.16655,0.610453,
0.44853,0.00545993,0.44853,0.00545993,0.444448,0.0535607,-3.6572,0.0535607,-3.6572,205.632,55.9291,205.632,55.9291,191.69,-1.69959,0.43278,-1.69959,0.43278,
50.8833,0.0246864,50.8833,0.0246864,50.8818,0.0380612,-2.5297,0.0380612,-2.5297,104.292,71.6224,104.292,71.6224,147.179,-0.1568,-1.05488,-0.1568,-1.05488,
96.0227,102.472,102.472,96.0227,38.0792,-1.08353,1.40253,1.40253,-1.08353,190.559,69.8398,190.559,69.8398,132.76,-0.953199,1.63555,-0.953199,1.63555,
0.0320867,0.0388329,0.0388329,0.0320867,0.0701208,7.71134,7.51932,7.51932,7.71134,73.9734,77.6597,77.6597,73.9734,81.1748,2.28009,-1.12143,-1.12143,2.28009,
10.0372,0.125657,10.0372,0.125657,9.91738,-1.54756,2.72354,-1.54756,2.72354,141.732,120.254,141.732,120.254,32.4414,1.9652,-0.900398,1.9652,-0.900398,
139.206,0.218419,139.206,0.218419,139.405,-1.89223,-0.748583,-1.89223,-0.748583,144.552,140.82,144.552,140.82,100.805,-1.85758,0.712323,-1.85758,0.712323,
0.963465,3.35202,3.35202,0.963465,4.31548,-0.055219,-0.055265,-0.055265,-0.055219,225.225,124.068,225.225,124.068,349.139,-1.09166,-0.302527,-1.09166,-0.302527,
0.0103977,0.027135,0.027135,0.0103977,0.0168306,-5.16882,-4.94249,-4.94249,-5.16882,103.422,31.0002,103.422,31.0002,82.0984,-0.221612,1.05405,-0.221612,1.05405,
18.9098,0.0677851,18.9098,0.0677851,18.9751,1.83714,-1.91363,1.83714,-1.91363,35.6433,51.1623,51.1623,35.6433,53.8915,1.41933,-1.51404,-1.51404,1.41933,
98.8273,5.6246,98.8273,5.6246,93.2091,1.28903,-0.663426,1.28903,-0.663426,96.8017,412.458,412.458,96.8017,334.073,1.3513,-0.282678,-0.282678,1.3513,
8.04329,160.101,160.101,8.04329,168.12,-1.9534,-2.31234,-2.31234,-1.9534,265.219,157.152,265.219,157.152,108.091,0.891591,-2.40923,0.891591,-2.40923,
6.2655,0.022339,6.2655,0.022339,6.28745,1.04163,-3.92408,1.04163,-3.92408,51.0683,105.679,105.679,51.0683,58.0181,1.75858,-1.68321,-1.68321,1.75858,
5.24098,116.674,116.674,5.24098,111.923,2.00587,0.679145,0.679145,2.00587,61.6956,121.943,121.943,61.6956,68.0174,0.934858,0.580399,0.580399,0.934858,
26.7829,4.67198,26.7829,4.67198,31.4536,1.26824,1.35991,1.26824,1.35991,114.672,277.739,277.739,114.672,174.046,-0.856782,1.41589,1.41589,-0.856782,
229.152,33.5602,229.152,33.5602,197.757,-0.157324,0.162162,-0.157324,0.162162,238.59,48.1989,238.59,48.1989,194.067,-0.12097,0.20414,-0.12097,0.20414,
0.0998191,0.0352155,0.0998191,0.0352155,0.134719,7.97777,8.06159,7.97777,8.06159,174.786,420.934,420.934,174.786,259.236,-1.46504,0.301792,0.301792,-1.46504,
0.0534092,0.394331,0.394331,0.0534092,0.447737,-0.570399,-0.562472,-0.562472,-0.570399,80.7231,118.894,118.894,80.7231,93.9765,1.96464,-1.12308,-1.12308,1.96464,
0.212788,0.0677406,0.212788,0.0677406,0.280528,2.20275,2.19803,2.20275,2.19803,51.6141,333.039,333.039,51.6141,286.145,1.35848,-0.79637,-0.79637,1.35848,
7.58816,133.522,133.522,7.58816,131.381,-0.753724,1.58602,1.58602,-0.753724,171.316,142.505,171.316,142.505,44.3884,-1.11055,1.50109,-1.11055,1.50109,
9.65847,13.298,13.298,9.65847,22.9477,1.59898,1.60145,1.60145,1.59898,50.7537,73.7855,73.7855,50.7537,124.405,-1.22803,-1.89005,-1.89005,-1.22803,
18.1789,0.107376,18.1789,0.107376,18.1044,1.22278,4.3609,1.22278,4.3609,28.5555,66.2663,66.2663,28.5555,39.2325,0.983466,-0.485878,-0.485878,0.983466,
337.325,64.4579,337.325,64.4579,274.087,-0.125648,-1.28701,-0.125648,-1.28701,327.244,68.4954,327.244,68.4954,258.804,-0.138613,-1.24498,-0.138613,-1.24498,
6.81702,1.5307,6.81702,1.5307,8.33853,0.499176,0.238158,0.499176,0.238158,149.631,52.1059,149.631,52.1059,99.5329,1.84907,1.00812,1.84907,1.00812,
